Date,AAPL,MSFT,QQQ,SPY,TLT
2020-03-10,68.9455337524414,152.85894775390625,196.70474243164062,263.5777893066406,135.34043884277344
2020-03-11,66.551025390625,145.93414306640625,188.13729858398438,250.72872924804688,130.3602752685547
2020-03-12,59.97880172729492,132.09402465820312,170.88665771484375,226.73971557617188,131.1680450439453
2020-03-13,67.16474914550781,150.87368774414062,185.36175537109375,246.1228790283203,128.20326232910156
2020-03-16,58.52421569824219,128.63632202148438,163.1576385498047,219.19117736816406,136.50643920898438
2020-03-17,61.097530364990234,139.22781372070312,175.5318145751953,231.02574157714844,127.40373992919922
2020-03-18,59.601863861083984,133.3668975830078,170.1927947998047,219.32818603515625,120.21656799316406
2020-03-19,59.14519500732422,135.56121826171875,171.21435546875,219.7943572998047,123.4895248413086
2020-03-20,55.390323638916016,130.4697265625,164.5068817138672,210.32244873046875,132.775390625
2020-03-23,54.21360778808594,129.16835021972656,164.6256561279297,204.94483947753906,138.24697875976562
2020-03-24,59.6525993347168,140.90911865234375,177.3738555908203,223.51351928710938,135.673583984375
2020-03-25,59.32400131225586,139.56031799316406,176.06039428710938,226.85958862304688,135.3654327392578
2020-03-26,62.4458122253418,148.28990173339844,185.3318328857422,240.10589599609375,136.03172302246094
2020-03-27,59.86039733886719,142.20101928710938,178.95770263671875,232.95419311523438,139.6627655029297
2020-03-30,61.56869888305664,152.20352172851562,185.46705627441406,240.5195770263672,138.51348876953125
2020-03-31,61.44305419921875,149.80979919433594,183.88316345214844,236.9344940185547,137.38919067382812
2020-04-01,58.21010208129883,144.4902801513672,176.07003784179688,226.2712860107422,139.31411743164062
2020-04-02,59.181434631347656,147.4824676513672,179.64341735839844,231.49253845214844,140.1980743408203
2020-04-03,58.3309211730957,146.12411499023438,177.0937957763672,228.14654541015625,140.53176879882812
2020-04-06,63.419551849365234,156.99111938476562,189.7550811767578,243.47027587890625,140.1647491455078
2020-04-07,62.68500518798828,155.30023193359375,189.6778106689453,243.71849060058594,138.6968536376953
2020-04-08,64.28939819335938,156.8581085205078,193.705078125,251.8997802734375,137.68780517578125
2020-04-09,64.75332641601562,156.86756896972656,193.98513793945312,255.73292541503906,137.93789672851562
2020-04-13,66.02428436279297,157.21902465820312,196.08087158203125,253.39810180664062,136.67857360839844
2020-04-14,69.35870361328125,164.99876403808594,204.60867309570312,260.87152099609375,136.6451873779297
2020-04-15,68.72567749023438,163.2699737548828,202.2617950439453,255.32852172851562,140.26486206054688
2020-04-16,69.27171325683594,168.17144775390625,205.95106506347656,256.5602722167969,141.85780334472656
2020-04-17,68.3318099975586,169.6533203125,207.9212646484375,263.4913635253906,139.956298828125
2020-04-20,66.91345977783203,166.2906951904297,205.45851135253906,258.8492431640625,141.0821990966797
2020-04-21,64.84514617919922,159.41336059570312,197.87725830078125,250.98971557617188,142.85858154296875
2020-04-22,66.7129135131836,164.8278045654297,203.7491455078125,256.5602722167969,141.39903259277344
2020-04-23,66.45439147949219,162.83297729492188,203.3145294189453,256.5418395996094,142.1497802734375
2020-04-24,68.37290954589844,165.80624389648438,206.52093505859375,260.1177673339844,142.48338317871094
2020-04-27,68.42122650146484,165.33128356933594,208.1820068359375,263.8683166503906,139.83116149902344
2020-04-28,67.3121566772461,161.30368041992188,204.26100158691406,262.6548156738281,141.44081115722656
2020-04-29,69.52301788330078,168.54190063476562,211.5042724609375,269.5307922363281,140.70693969726562
2020-04-30,70.98967742919922,170.23280334472656,211.41737365722656,267.0212707519531,139.06390380859375
2020-05-01,69.84680938720703,165.82522583007812,205.45851135253906,259.9523010253906,140.25474548339844
2020-05-04,70.83504486083984,169.8813018798828,207.85369873046875,260.66937255859375,139.594970703125
2020-05-05,71.89822387695312,171.70509338378906,210.2101593017578,263.07769775390625,138.7014923095703
2020-05-06,72.63999938964844,173.3959503173828,211.5042724609375,261.2943420410156,136.46337890625
2020-05-07,73.39147186279297,174.40286254882812,214.2277374267578,264.4473571777344,138.74319458007812
2020-05-08,75.13829803466797,175.4287567138672,217.16372680664062,268.822998046875,136.9393768310547
2020-05-11,76.32061004638672,177.3855438232422,219.1049041748047,268.8781433105469,135.8704833984375
2020-05-12,75.44841003417969,173.36744689941406,214.5174560546875,263.5190124511719,137.2650146484375
2020-05-13,74.53742218017578,170.74569702148438,211.8326416015625,258.8584289550781,138.22544860839844
2020-05-14,74.99536895751953,171.48663330078125,214.23744201660156,261.9562072753906,139.57827758789062
2020-05-15,74.55196380615234,173.98484802246094,215.62815856933594,263.160400390625,139.21922302246094
2020-05-18,76.3084945678711,175.64724731445312,219.64572143554688,271.1761779785156,136.16273498535156
2020-05-19,75.86756896972656,174.43136596679688,219.09523010253906,268.3908996582031,136.67210388183594
2020-05-20,77.34305572509766,176.85084533691406,223.47018432617188,272.9504089355469,137.08132934570312
2020-05-21,76.76641082763672,174.72665405273438,221.0364227294922,271.06597900390625,137.4237060546875
2020-05-22,77.26066589355469,174.80284118652344,221.7994384765625,271.5806579589844,138.25048828125
2020-05-26,76.73733520507812,172.95489501953125,221.20062255859375,274.92669677734375,136.39654541015625
2020-05-27,77.07168579101562,173.18348693847656,222.40786743164062,279.017333984375,136.14601135253906
2020-05-28,77.10559844970703,172.79296875,222.1181640625,278.5025634765625,135.64500427246094
2020-05-29,77.0304946899414,174.55517578125,225.3727569580078,279.7435302734375,136.6136932373047
2020-06-01,77.97781372070312,174.15509033203125,226.0487823486328,280.8742370605469,135.69395446777344
2020-06-02,78.33882141113281,176.13641357421875,227.5650634765625,283.1998596191406,135.2005615234375
2020-06-03,78.77008056640625,176.56512451171875,228.5887908935547,286.9687194824219,133.40284729003906
2020-06-04,78.09168243408203,174.2408447265625,226.985595703125,286.2149658203125,131.4712677001953
2020-06-05,80.31580352783203,178.31776428222656,231.48611450195312,293.550537109375,130.53472900390625
2020-06-08,80.79069519042969,179.42271423339844,233.28244018554688,297.0988464355469,131.0364227294922
2020-06-09,83.34190368652344,180.79440307617188,234.9725799560547,294.8834228515625,132.5248260498047
2020-06-10,85.48606872558594,187.5003662109375,237.79261779785156,293.23797607421875,134.4897918701172
2020-06-11,81.38184356689453,177.43190002441406,226.01022338867188,276.333251953125,137.0318145751953
2020-06-12,82.0844497680664,178.83213806152344,227.8065185546875,279.6423645019531,135.7106475830078
2020-06-15,83.09961700439453,179.97520446777344,230.578369140625,282.2530822753906,135.78585815429688
2020-06-16,85.30193328857422,184.38552856445312,234.53794860839844,287.6857604980469,133.7038116455078
2020-06-17,85.18321990966797,185.0237274169922,235.2816162109375,286.4908142089844,134.2556915283203
2020-06-18,85.2171630859375,187.00503540039062,235.91900634765625,286.60107421875,135.67721557617188
2020-06-19,84.73014831542969,185.89053344726562,235.88037109375,284.9632873535156,135.78585815429688
2020-06-22,86.94703674316406,191.0533905029297,238.70924377441406,286.79132080078125,135.80259704589844
2020-06-23,88.80288696289062,192.32977294921875,240.7408447265625,288.1115417480469,134.87448120117188
2020-06-24,87.23534393310547,188.45289611816406,235.77784729003906,280.76220703125,136.3209991455078
2020-06-25,88.3934326171875,190.8342742919922,238.0223388671875,283.772216796875,136.71401977539062
2020-06-26,85.67748260498047,187.01454162597656,232.4014129638672,277.0321960449219,138.17733764648438
2020-06-29,87.65203857421875,189.02444458007812,234.9361114501953,281.1037292480469,137.74252319335938
2020-06-30,88.38374328613281,193.85389709472656,239.5412139892578,284.70465087890625,137.07354736328125
2020-07-01,88.21656036376953,194.98741149902344,242.3372039794922,286.69891357421875,136.807373046875
2020-07-02,88.21656036376953,196.47341918945312,243.9818572998047,288.2778015136719,136.94969177246094
2020-07-06,90.57637023925781,200.7027587890625,249.98007202148438,292.7279968261719,136.3888397216797
2020-07-07,90.2953109741211,198.36898803710938,248.2579803466797,289.7088623046875,138.305908203125
2020-07-08,92.39830780029297,202.73171997070312,251.52792358398438,291.92474365234375,137.75343322753906
2020-07-09,92.7956771850586,204.1510009765625,253.6466522216797,290.2628479003906,139.9467010498047
2020-07-10,92.95799255371094,203.5318603515625,255.37835693359375,293.2265930175781,139.24356079101562
2020-07-13,92.52914428710938,197.24497985839844,250.1251983642578,290.6875305175781,139.7039337158203
2020-07-14,94.06034851074219,198.46421813964844,251.8955535888672,294.45458984375,139.9048614501953
2020-07-15,94.70723724365234,198.16891479492188,252.40834045410156,297.1597900390625,139.2519073486328
2020-07-16,93.5418701171875,194.24444580078125,250.686279296875,296.1811218261719,139.91326904296875
2020-07-17,93.35289764404297,193.25376892089844,250.9765625,297.03985595703125,139.62022399902344
2020-07-20,95.32023620605469,201.56007385253906,258.0969543457031,299.4403381347656,139.96340942382812
2020-07-21,94.004638671875,198.84524536132812,255.40740966796875,300.0773620605469,140.0472412109375
2020-07-22,94.26871490478516,201.7029266357422,256.30718994140625,301.785400390625,140.46572875976562
2020-07-23,89.9779281616211,192.92994689941406,249.61239624023438,298.18463134765625,142.10655212402344
2020-07-24,89.75503540039062,191.74876403808594,247.24209594726562,296.26416015625,142.09817504882812
2020-07-27,91.88226318359375,194.17776489257812,251.65371704101562,298.4246826171875,141.57073974609375
2020-07-28,90.37286376953125,192.43463134765625,248.45144653320312,296.531982421875,142.55023193359375
2020-07-29,92.10516357421875,194.3778076171875,251.31512451171875,300.1789245605469,142.30751037597656
2020-07-30,93.21965026855469,194.22540283203125,252.63088989257812,299.1080017089844,143.24505615234375
2020-07-31,102.97869873046875,195.28273010253906,257.13922119140625,301.4715576171875,143.15296936035156
2020-08-03,105.573486328125,206.26564025878906,260.6123046875,303.56744384765625,142.43226623535156
2020-08-04,106.27853393554688,203.1698455810547,261.5798645019531,304.7400207519531,143.78993225097656
2020-08-05,106.66374206542969,202.83642578125,262.22796630859375,306.6327209472656,142.5327606201172
2020-08-06,110.38518524169922,206.08465576171875,265.701171875,308.6824645996094,143.3289794921875
2020-08-07,107.87549591064453,202.39830017089844,262.6342468261719,308.9039306640625,142.37359619140625
2020-08-10,109.44345092773438,198.36898803710938,261.5119934082031,309.8273010253906,141.7366180419922
2020-08-11,106.1885986328125,193.7300567626953,256.5587463378906,307.269775390625,140.05206298828125
2020-08-12,109.71772003173828,199.26443481445312,263.0115661621094,311.5538024902344,138.77813720703125
2020-08-13,111.65945434570312,198.79763793945312,263.6114501953125,310.9906311035156,137.29481506347656
2020-08-14,111.55992889404297,198.9881591796875,263.3019104003906,310.9998474121094,136.75840759277344
2020-08-17,111.2686767578125,200.30267333984375,266.3590393066406,311.98779296875,137.10203552246094
2020-08-18,112.19585418701172,201.45526123046875,268.9226989746094,312.6618347167969,138.0825653076172
2020-08-19,112.33663177490234,200.23304748535156,267.1136169433594,311.35992431640625,137.21939086914062
2020-08-20,114.82933044433594,204.89276123046875,270.8189392089844,312.3293762207031,138.4597930908203
2020-08-21,120.74678039550781,203.40316772460938,272.6958312988281,313.4373474121094,139.2893524169922
2020-08-24,122.19092559814453,204.0428924560547,274.3985595703125,316.6134948730469,139.0630645751953
2020-08-25,121.18848419189453,206.6973876953125,276.5559387207031,317.7214050292969,137.998779296875
2020-08-26,122.83654022216797,211.16610717773438,282.45733642578125,320.9067687988281,137.47079467773438
2020-08-27,121.3681411743164,216.3510284423828,281.5771179199219,321.6084289550781,135.13255310058594
2020-08-28,121.17151641845703,218.57583618164062,283.0089416503906,323.685791015625,135.03195190429688
2020-08-31,125.28071594238281,215.348388671875,285.2823791503906,322.5132141113281,135.9287109375
2020-09-01,130.27096557617188,217.00985717773438,290.1583251953125,325.55084228515625,137.48345947265625
2020-09-02,127.57195281982422,221.19212341308594,292.9058837890625,330.2596740722656,138.79229736328125
2020-09-03,117.35846710205078,207.4899444580078,278.05548095703125,318.89398193359375,139.1866455078125
2020-09-04,117.43610382080078,204.57762145996094,274.3502197265625,316.290283203125,136.54371643066406
2020-09-08,109.53324890136719,193.51083374023438,261.163818359375,307.6482849121094,137.38270568847656
2020-09-09,113.90216064453125,201.7512664794922,268.8357238769531,313.7235412597656,137.0135498046875
2020-09-10,110.18372344970703,196.09852600097656,263.4759826660156,308.276123046875,137.70997619628906
2020-09-11,108.73713684082031,194.8190155029297,261.64752197265625,308.43316650390625,138.00364685058594
2020-09-14,111.99923706054688,196.13673400878906,266.2042541503906,312.4955749511719,137.9952392578125
2020-09-15,112.17400360107422,199.35458374023438,269.97735595703125,314.0744323730469,137.65966796875
2020-09-16,108.86335754394531,195.79295349121094,265.67218017578125,312.82794189453125,137.24851989746094
2020-09-17,107.12548828125,193.7495574951172,261.5217590332031,310.0765075683594,137.66802978515625
2020-09-18,103.72746276855469,191.34336853027344,258.1839904785156,306.50677490234375,137.24012756347656
2020-09-21,106.87307739257812,193.3963165283203,258.80328369140625,303.0954284667969,137.9365234375
2020-09-22,108.55267333984375,198.05596923828125,263.6114501953125,306.1822814941406,137.82742309570312
2020-09-23,103.99930572509766,191.53431701660156,255.562255859375,299.0815734863281,138.0120391845703
2020-09-24,105.06724548339844,194.0169219970703,256.75225830078125,299.87890625,138.5405731201172
2020-09-25,109.00897216796875,198.43792724609375,262.7214050292969,304.7270202636719,138.5405731201172
2020-09-28,111.61090850830078,199.9847869873047,268.1778564453125,309.7882995605469,138.1462860107422
2020-09-29,110.76624298095703,197.9031982421875,266.9685363769531,308.10113525390625,138.3057403564453
2020-09-30,112.4361572265625,200.8345947265625,268.79693603515625,310.4372253417969,136.98001098632812
2020-10-01,113.38758850097656,202.86843872070312,273.0633850097656,312.4302062988281,137.20591735839844
2020-10-02,109.7274398803711,196.8815460205078,265.3819580078125,309.46380615234375,136.69357299804688
2020-10-05,113.10604095458984,200.88233947753906,271.0414733886719,314.9515686035156,134.02276611328125
2020-10-06,109.86333465576172,196.61415100097656,266.2042541503906,310.4742431640625,134.74502563476562
2020-10-07,111.7274169921875,200.3571319580078,270.8093566894531,315.8785400390625,133.76235961914062
2020-10-08,111.62061309814453,201.07330322265625,272.25079345703125,318.67803955078125,134.48471069335938
2020-10-09,113.5623550415039,206.06719970703125,276.4108581542969,321.52392578125,134.45944213867188
2020-10-12,120.7759017944336,211.4048309326172,284.9437561035156,326.6964416503906,134.88784790039062
2020-10-13,117.57203674316406,212.7989501953125,284.9339904785156,324.564453125,135.85374450683594
2020-10-14,117.65940856933594,210.88922119140625,282.5540771484375,322.5249938964844,136.16444396972656
2020-10-15,117.1933822631836,209.74343872070312,280.657958984375,322.1264343261719,135.92930603027344
2020-10-16,115.5526123046875,209.74343872070312,279.1197204589844,321.9317626953125,135.5513458251953
2020-10-19,112.6011734008789,204.5489959716797,274.56298828125,317.0373229980469,135.0390625
2020-10-20,114.08661651611328,204.9595489501953,275.1531982421875,318.3073425292969,133.7539825439453
2020-10-21,113.46527099609375,205.10279846191406,274.9402770996094,317.7046813964844,133.29197692871094
2020-10-22,112.37788391113281,205.1887664794922,274.93072509765625,319.4474182128906,131.90621948242188
2020-10-23,111.68858337402344,206.46824645996094,275.47235107421875,320.5320129394531,132.71249389648438
2020-10-26,111.69828796386719,200.5959014892578,271.3413391113281,314.6086120605469,133.94708251953125
2020-10-27,113.20311737060547,203.62281799316406,273.4601135253906,313.5240783691406,134.84588623046875
2020-10-28,107.96044921875,193.52996826171875,262.798828125,302.8081359863281,134.9718017578125
2020-10-29,111.96041107177734,195.4779052734375,267.3941955566406,305.8857116699219,133.66160583496094
2020-10-30,105.68862915039062,193.32943725585938,260.6123046875,302.6969299316406,132.3429412841797
2020-11-02,105.60124206542969,193.19573974609375,261.1928405761719,306.0897521972656,133.3341827392578
2020-11-03,107.22259521484375,197.1106719970703,265.7108154296875,311.4938659667969,132.5607147216797
2020-11-04,111.6011962890625,206.62103271484375,277.5718078613281,318.45556640625,135.436279296875
2020-11-05,115.56232452392578,213.20950317382812,284.8083801269531,324.6662902832031,135.671630859375
2020-11-06,115.43104553222656,213.6201171875,285.0211486816406,324.5921630859375,134.03216552734375
2020-11-09,113.12612915039062,208.5307159423828,279.19708251953125,328.6708984375,131.21542358398438
2020-11-10,112.78572845458984,201.48391723632812,274.1953430175781,328.18890380859375,130.45870971679688
2020-11-11,116.20909118652344,206.7738037109375,280.3290710449219,330.6268615722656,130.92955017089844
2020-11-12,115.936767578125,205.7139434814453,279.0133361816406,327.41949462890625,133.1575927734375
2020-11-13,115.98538970947266,206.73561096191406,281.4609680175781,331.9524230957031,132.98109436035156
2020-11-16,116.996826171875,207.4231414794922,283.65716552734375,336.0960693359375,132.66165161132812
2020-11-17,116.11183166503906,204.77816772460938,282.75732421875,334.2884216308594,133.527587890625
2020-11-18,114.78917694091797,202.07843017578125,280.6675109863281,330.2652893066406,133.91432189941406
2020-11-19,115.3824234008789,203.3612823486328,282.86370849609375,331.65576171875,134.60377502441406
2020-11-20,114.11811828613281,201.41786193847656,280.92889404296875,329.3846435546875,135.79779052734375
2020-11-23,110.72393798828125,201.1497802734375,280.9385070800781,331.3591613769531,135.1755828857422
2020-11-24,112.0076904296875,204.73989868164062,284.8857421875,336.6985778808594,133.830322265625
2020-11-25,112.84407806396484,204.74942016601562,286.6367492675781,336.17950439453125,133.4182586669922
2020-11-27,113.38870239257812,206.05145263671875,289.2779541015625,337.11572265625,134.71311950683594
2020-11-30,115.78115844726562,204.94093322753906,289.8681335449219,335.6232604980469,134.54495239257812
2020-12-01,119.35041046142578,206.98963928222656,293.5830993652344,339.2941589355469,132.56124877929688
2020-12-02,119.70051574707031,206.18548583984375,293.9604797363281,340.0079345703125,131.50909423828125
2020-12-03,119.5643310546875,205.1036834716797,294.37646484375,339.91522216796875,132.56961059570312
2020-12-04,118.89329528808594,205.218505859375,295.5760192871094,342.844482421875,130.62533569335938
2020-12-07,120.35211181640625,205.15159606933594,297.2497253417969,342.1399841308594,131.80372619628906
2020-12-08,120.96481323242188,206.79815673828125,298.2558288574219,343.1410827636719,132.42660522460938
2020-12-09,118.43618774414062,202.76773071289062,291.50311279296875,340.0635986328125,131.98890686035156
2020-12-10,119.85608673095703,201.54226684570312,292.6736755371094,339.952392578125,133.15872192382812
2020-12-11,119.04891967773438,204.1654510498047,292.0255432128906,339.5537109375,133.6300811767578
2020-12-14,118.43618774414062,205.06533813476562,294.1442565917969,338.033447265625,133.25973510742188
2020-12-15,124.36869049072266,204.9984130859375,297.2884521484375,342.6034240722656,132.81369018554688
2020-12-16,124.30065155029297,209.92872619628906,298.9234313964844,343.1410827636719,132.46022033691406
2020-12-17,125.16619110107422,210.06275939941406,300.8775939941406,345.0600280761719,132.1096954345703
2020-12-18,123.1822280883789,209.26815795898438,299.96832275390625,343.6821594238281,131.7136688232422
2020-12-21,124.70909118652344,213.0975799560547,299.4071044921875,342.45330810546875,132.236083984375
2020-12-22,128.2588653564453,214.3899688720703,300.2213134765625,341.8761901855469,132.9185791015625
2020-12-23,127.36414337158203,211.59454345703125,298.7093811035156,342.1833801269531,132.00021362304688
2020-12-24,128.34642028808594,213.25071716308594,300.0274353027344,343.5146789550781,132.52256774902344
2020-12-28,132.93679809570312,215.3665313720703,303.0513610839844,346.4656982421875,132.5814971923828
2020-12-29,131.16677856445312,214.59104919433594,303.32269287109375,345.8048095703125,132.41302490234375
2020-12-30,130.0483856201172,212.2263641357422,303.3323974609375,346.2981262207031,132.6995086669922
2020-12-31,129.046630859375,212.93482971191406,304.07867431640625,348.0574951171875,132.89324951171875
2021-01-04,125.85667419433594,208.40650939941406,299.78509521484375,343.3191223144531,132.73316955566406
2021-01-05,127.41275024414062,208.60757446289062,302.2565612792969,345.68365478515625,131.74742126464844
2021-01-06,123.12384796142578,203.1985321044922,298.0696716308594,347.7503662109375,129.04287719726562
2021-01-07,127.32527160644531,208.98092651367188,305.28045654296875,352.9170227050781,127.90541076660156
2021-01-08,128.42416381835938,210.25425720214844,309.2058410644531,354.9278564453125,127.49263000488281
2021-01-11,125.43850708007812,208.21505737304688,304.73773193359375,352.53533935546875,127.28196716308594
2021-01-12,125.26345825195312,205.7642364501953,304.253173828125,352.6098327636719,127.18087768554688
2021-01-13,127.29608154296875,207.11410522460938,306.30792236328125,353.5593566894531,128.6132354736328
2021-01-14,125.37042999267578,203.93569946289062,304.6699523925781,352.3211975097656,127.40837860107422
2021-01-15,123.6490249633789,203.58143615722656,302.2565612792969,349.7518615722656,127.9139175415039
2021-01-19,124.32007598876953,207.2098388671875,306.6664733886719,352.4980773925781,128.3267059326172
2021-01-20,128.4047393798828,214.77293395996094,313.7998962402344,357.3761901855469,128.4530792236328
2021-01-21,133.11183166503906,215.37608337402344,316.3100891113281,357.7020568847656,127.5516128540039
2021-01-22,135.25143432617188,216.3142852783203,315.3990478515625,356.4360046386719,127.96444702148438
2021-01-25,138.9958038330078,219.7416229248047,318.0061950683594,357.8417053222656,129.47259521484375
2021-01-26,139.22918701171875,222.4221954345703,318.4714660644531,357.2832336425781,129.2282257080078
2021-01-27,138.15933227539062,222.9678955078125,309.5935363769531,348.5509338378906,129.5568389892578
2021-01-28,133.3258514404297,228.74072265625,311.42523193359375,351.548583984375,128.84063720703125
2021-01-29,128.33673095703125,222.06797790527344,304.8734130859375,344.5107421875,128.06552124023438
2021-02-01,130.4568328857422,229.4300537109375,312.4913635253906,350.2453308105469,128.2139892578125
2021-02-02,131.28350830078125,229.2959747314453,317.5893859863281,355.19781494140625,127.38735961914062
2021-02-03,130.2623291015625,232.63717651367188,316.3294982910156,355.4772033691406,126.25704956054688
2021-02-04,133.61761474609375,231.6893768310547,320.07061767578125,359.51739501953125,125.91963958740234
2021-02-05,133.20364379882812,231.8712615966797,321.1560974121094,360.9324035644531,124.86524963378906
2021-02-08,133.3497314453125,232.12979125976562,323.3077087402344,363.5390319824219,125.41356658935547
2021-02-09,132.47314453125,233.3743438720703,323.2398986816406,363.29693603515625,125.50634765625
2021-02-10,131.86924743652344,232.46487426757812,322.5033264160156,363.138671875,126.34139251708984
2021-02-11,131.61602783203125,234.0636749267578,324.2769470214844,363.7251281738281,125.64967346191406
2021-02-12,131.8497314453125,234.5423126220703,326.0893859863281,365.52191162109375,124.0892105102539
2021-02-16,129.72647094726562,233.30731201171875,325.2073669433594,365.205322265625,122.19972229003906
2021-02-17,127.43756866455078,234.324462890625,323.64703369140625,365.2891540527344,122.9757308959961
2021-02-18,126.33698272705078,233.93104553222656,322.2319030761719,363.7344665527344,122.47806549072266
2021-02-19,126.49279022216797,231.22508239746094,320.82659912109375,363.0921325683594,120.8501205444336
2021-02-22,122.72344970703125,225.0263214111328,312.5107116699219,360.2993469238281,119.93069458007812
2021-02-23,122.58706665039062,223.83648681640625,311.5804443359375,360.7368469238281,119.58484649658203
2021-02-24,122.09034729003906,225.06466674804688,314.1487731933594,364.7119445800781,118.80036926269531
2021-02-25,117.84371185302734,219.7295684814453,303.1966857910156,355.9240417480469,116.86028289794922
2021-02-26,118.10670471191406,222.98245239257812,304.4664306640625,354.0899963378906,120.72361755371094
2021-03-01,124.46688842773438,227.35806274414062,313.62542724609375,362.6732177734375,119.12906646728516
2021-03-02,121.8663330078125,224.41221618652344,308.5951843261719,359.84320068359375,119.1375732421875
2021-03-03,118.8858871459961,218.3573760986328,299.63983154296875,355.07684326171875,117.84544372558594
2021-03-04,117.00608825683594,217.56092834472656,294.7355651855469,350.6828308105469,117.08536529541016
2021-03-05,118.26253509521484,222.23397827148438,299.1745300292969,357.1341857910156,117.31340789794922
2021-03-08,113.33412170410156,218.19427490234375,290.7036437988281,355.3561096191406,116.4012680053711
2021-03-09,117.94110870361328,224.3258056640625,302.16937255859375,360.4296569824219,118.01441192626953
2021-03-10,116.85999298095703,223.02084350585938,301.30670166015625,362.6732177734375,118.2508316040039
2021-03-11,118.78851318359375,227.5403594970703,308.2463073730469,366.35040283203125,117.39781951904297
2021-03-12,117.88268280029297,226.21615600585938,305.7456970214844,366.8437805175781,114.90645599365234
2021-03-15,120.76570892333984,225.31419372558594,309.011962890625,369.031494140625,115.58216094970703
2021-03-16,122.30464935302734,228.096923828125,310.70806884765625,368.5661315917969,115.11763000488281
2021-03-17,121.51568603515625,227.45399475097656,311.9874267578125,369.8228454589844,114.2562026977539
2021-03-18,117.39568328857422,221.3896026611328,302.4309997558594,364.4420471191406,113.09921264648438
2021-03-19,116.86972045898438,221.03457641601562,303.4971923828125,363.7677307128906,113.8001708984375
2021-03-22,120.18132781982422,226.44650268554688,309.1887512207031,366.67236328125,115.075439453125
2021-03-23,119.35340881347656,227.97216796875,307.83984375,363.7863464355469,116.11418151855469
2021-03-24,116.96711730957031,225.9379119873047,302.6479797363281,361.9370422363281,116.73909759521484
2021-03-25,117.45411682128906,222.944091796875,302.1240539550781,363.9731750488281,115.818603515625
2021-03-26,118.05799102783203,226.91664123535156,306.65594482421875,369.838623046875,115.41324615478516
2021-03-29,118.23331451416016,225.7268524169922,306.5686340332031,369.65179443359375,114.43354034423828
2021-03-30,116.7820816040039,222.4739227294922,305.02557373046875,368.6710510253906,115.03311920166016
2021-03-31,118.97356414794922,226.2353515625,309.6933898925781,370.1654357910156,114.39131164550781
2021-04-01,119.80145263671875,232.54931640625,314.97247314453125,374.1629333496094,116.28987884521484
2021-04-05,122.62603759765625,238.99749755859375,321.2608947753906,379.5332946777344,115.7824935913086
2021-04-06,122.927978515625,237.83645629882812,321.03765869140625,379.3092346191406,116.56892395019531
2021-04-07,124.57404327392578,239.7939453125,321.8140563964844,379.7481994628906,115.75708770751953
2021-04-08,126.97006225585938,243.00845336914062,325.17169189453125,381.5507507324219,116.71271514892578
2021-04-09,129.54144287109375,245.50331115722656,327.1416931152344,384.3246154785156,116.28987884521484
2021-04-12,127.82719421386719,245.56088256835938,326.7146911621094,384.4647216796875,116.2391357421875
2021-04-13,130.93418884277344,248.03652954101562,330.52850341796875,385.60418701171875,117.11023712158203
2021-04-14,128.5966033935547,245.25384521484375,326.55938720703125,384.2873229980469,116.73808288574219
2021-04-15,131.0023956298828,249.00567626953125,331.5085754394531,388.41546630859375,118.69159698486328
2021-04-16,130.67124938964844,250.195556640625,331.8967590332031,389.7137451171875,117.76976776123047
2021-04-19,131.3335723876953,248.2764434814453,328.8594055175781,387.799072265625,117.43157196044922
2021-04-20,129.64857482910156,247.81588745117188,326.46246337890625,384.95977783203125,117.9728012084961
2021-04-21,130.02841186523438,250.0420379638672,329.2572326660156,388.602294921875,118.20955657958984
2021-04-22,128.5089569091797,246.7699737548828,325.2882080078125,385.0531921386719,118.72545623779297
2021-04-23,130.8271026611328,250.58897399902344,329.38336181640625,389.2280578613281,118.44638061523438
2021-04-26,131.21669006347656,250.9727783203125,331.52813720703125,390.0406494140625,118.27725982666016
2021-04-27,130.89527893066406,251.3759002685547,330.09185791015625,389.9566345214844,117.24552154541016
2021-04-28,130.1063232421875,244.26548767089844,328.9757995605469,389.844482421875,117.32162475585938
2021-04-29,130.00892639160156,242.29843139648438,330.1597900390625,392.32891845703125,116.97488403320312
2021-04-30,128.04148864746094,241.98171997070312,327.9956359863281,389.7510986328125,117.24552154541016
2021-05-03,129.0933837890625,241.67469787597656,326.2489013671875,390.5916442871094,117.31580352783203
2021-05-04,124.52533721923828,237.76927185058594,320.37786865234375,388.1819763183594,118.11190795898438
2021-05-05,124.7688217163086,236.5026397705078,319.30059814453125,388.30340576171875,118.30671691894531
2021-05-06,126.36619567871094,239.63079833984375,321.7073059082031,391.40423583984375,118.50149536132812
2021-05-07,127.03938293457031,242.2504119873047,324.3177795410156,394.25286865234375,117.9171371459961
2021-05-10,123.76119232177734,237.18394470214844,316.1272888183594,390.3488464355469,116.72294616699219
2021-05-11,122.84408569335938,236.27235412597656,315.6905822753906,386.86505126953125,116.06238555908203
2021-05-12,119.78054809570312,229.3347625732422,307.5196533203125,378.6460266113281,114.84278106689453
2021-05-13,121.92698669433594,233.2017822265625,309.89715576171875,383.1944885253906,115.02064514160156
2021-05-14,124.34658813476562,238.11473083496094,316.7386779785156,389.07861328125,116.09622955322266
